article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc,text_to_embed,image_url
0574069001,0574069,Lori Rib Sweater,252,Sweater,Garment Upper body,1010010,Melange,52,Pink,3,Light,4,Pink,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Jumper in a soft rib knit containing some wool. Wide ribbing around the neckline, and long sleeves with wide, sewn-in turn-ups at the cuffs.","Lori Rib Sweater Sweater Garment Upper body Melange Pink Light Pink Tops Knitwear Divided Divided Divided Collection Knitwear Jumper in a soft rib knit containing some wool. Wide ribbing around the neckline, and long sleeves with wide, sewn-in turn-ups at the cuffs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/057/0574069001.jpg
0478944001,0478944,Hansel Chelsea PQM,87,Boots,Shoes,1010016,Solid,09,Black,4,Dark,5,Black,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,Chelsea boots in leather with elastic gores in the side and a loop at the back. Fabric linings and insoles and rubber soles. Heel 2.5 cm.,Hansel Chelsea PQM Boots Shoes Solid Black Dark Black Divided Shoes Divided Divided Divided Accessories Shoes Chelsea boots in leather with elastic gores in the side and a loop at the back. Fabric linings and insoles and rubber soles. Heel 2.5 cm.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/047/0478944001.jpg
0622961002,0622961,BRENDA LACE UP,87,Boots,Shoes,1010016,Solid,07,Grey,2,Medium Dusty,12,Grey,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,"Ankle boots with lacing at the front and fabric linings and insoles. Platform front 2.5 cm, heel 10 cm.","BRENDA LACE UP Boots Shoes Solid Grey Medium Dusty Grey Divided Shoes Divided Divided Divided Accessories Shoes Ankle boots with lacing at the front and fabric linings and insoles. Platform front 2.5 cm, heel 10 cm.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/062/0622961002.jpg
0649018001,0649018,Daisy Fancy Sandal,91,Sandals,Shoes,1010016,Solid,23,Dark Yellow,2,Medium Dusty,13,Brown,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,Sandals in imitation suede decorated with tassels. Ankle strap with an adjustable metal fastener and rubber soles.,Daisy Fancy Sandal Sandals Shoes Solid Dark Yellow Medium Dusty Brown Divided Shoes Divided Divided Divided Accessories Shoes Sandals in imitation suede decorated with tassels. Ankle strap with an adjustable metal fastener and rubber soles.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/064/0649018001.jpg
0609469001,0609469,Vega sneaker,94,Sneakers,Shoes,1010016,Solid,09,Black,4,Dark,5,Black,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,"Platform trainers with lacing at the front, cotton canvas linings and insoles and rubber soles. Platform 3.5 cm.","Vega sneaker Sneakers Shoes Solid Black Dark Black Divided Shoes Divided Divided Divided Accessories Shoes Platform trainers with lacing at the front, cotton canvas linings and insoles and rubber soles. Platform 3.5 cm.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/060/0609469001.jpg
0653188022,0653188,Sigge sneaker sock 5p.,302,Socks,Socks & Tights,1010022,Jacquard,13,Beige,2,Medium Dusty,11,Beige,3937,UW,D,Divided,2,Divided,51,Divided Basics,1017,"Under-, Nightwear",Shaftless socks in a fine-knit cotton blend with elasticated tops. The socks are designed to be hidden inside your shoes.,"Sigge sneaker sock 5p. Socks Socks & Tights Jacquard Beige Medium Dusty Beige UW Divided Divided Divided Basics Under-, Nightwear Shaftless socks in a fine-knit cotton blend with elasticated tops. The socks are designed to be hidden inside your shoes.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/065/0653188022.jpg
0619918004,0619918,Ada ankle sock,302,Socks,Socks & Tights,1010001,All over pattern,51,Light Pink,3,Light,4,Pink,3937,UW,D,Divided,2,Divided,51,Divided Basics,1017,"Under-, Nightwear","Thin, patterned socks with a short shaft.","Ada ankle sock Socks Socks & Tights All over pattern Light Pink Light Pink UW Divided Divided Divided Basics Under-, Nightwear Thin, patterned socks with a short shaft.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/061/0619918004.jpg
0708819002,0708819,Phoebe sock,302,Socks,Socks & Tights,1010014,Placement print,61,Light Purple,3,Light,6,Lilac Purple,3937,UW,D,Divided,2,Divided,51,Divided Basics,1017,"Under-, Nightwear",Socks in a soft fine-knit with a print motif and elasticated tops.,"Phoebe sock Socks Socks & Tights Placement print Light Purple Light Lilac Purple UW Divided Divided Divided Basics Under-, Nightwear Socks in a soft fine-knit with a print motif and elasticated tops.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/070/0708819002.jpg
0644306001,0644306,Jamaica SW,57,Swimsuit,Swimwear,1010014,Placement print,09,Black,4,Dark,5,Black,1645,Divided Swimwear,D,Divided,2,Divided,51,Divided Basics,1018,Swimwear,Fully lined printed swimsuit with narrow shoulder straps and low-cut back with lacing.,Jamaica SW Swimsuit Swimwear Placement print Black Dark Black Divided Swimwear Divided Divided Divided Basics Swimwear Fully lined printed swimsuit with narrow shoulder straps and low-cut back with lacing.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/064/0644306001.jpg
0743603002,0743603,TULUM cutout swimsuit,57,Swimsuit,Swimwear,1010001,All over pattern,09,Black,4,Dark,5,Black,1645,Divided Swimwear,D,Divided,2,Divided,51,Divided Basics,1018,Swimwear,"Fully lined, one-shoulder swimsuit with a cut-out section at the waist, a single shoulder strap, high-cut legs and a high cut at the back.","TULUM cutout swimsuit Swimsuit Swimwear All over pattern Black Dark Black Divided Swimwear Divided Divided Divided Basics Swimwear Fully lined, one-shoulder swimsuit with a cut-out section at the waist, a single shoulder strap, high-cut legs and a high cut at the back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/074/0743603002.jpg
0644362005,0644362,Havanna Top SW,298,Bikini top,Swimwear,1010016,Solid,09,Black,4,Dark,5,Black,1645,Divided Swimwear,D,Divided,2,Divided,51,Divided Basics,1018,Swimwear,Fully lined bikini top with an elasticated hem.,Havanna Top SW Bikini top Swimwear Solid Black Dark Black Divided Swimwear Divided Divided Divided Basics Swimwear Fully lined bikini top with an elasticated hem.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/064/0644362005.jpg
0648449002,0648449,Eden lace thong,286,Underwear bottom,Underwear,1010021,Lace,52,Pink,2,Medium Dusty,4,Pink,3937,UW,D,Divided,2,Divided,51,Divided Basics,1017,"Under-, Nightwear","Lace briefs with an elasticated waist, lined gusset and string back.","Eden lace thong Underwear bottom Underwear Lace Pink Medium Dusty Pink UW Divided Divided Divided Basics Under-, Nightwear Lace briefs with an elasticated waist, lined gusset and string back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/064/0648449002.jpg
0603145001,0603145,Angela hipster,286,Underwear bottom,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,3937,UW,D,Divided,2,Divided,51,Divided Basics,1017,"Under-, Nightwear","Hipster briefs in cotton jersey with lace trims, a mid waist, lined gusset, wide sides and cutaway coverage at the back.","Angela hipster Underwear bottom Underwear Solid Black Dark Black UW Divided Divided Divided Basics Under-, Nightwear Hipster briefs in cotton jersey with lace trims, a mid waist, lined gusset, wide sides and cutaway coverage at the back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/060/0603145001.jpg
0605092009,0605092,Emma String,286,Underwear bottom,Underwear,1010001,All over pattern,09,Black,4,Dark,5,Black,3937,UW,D,Divided,2,Divided,51,Divided Basics,1017,"Under-, Nightwear","Thong briefs in cotton jersey with a low waist, lined gusset, wide sides and string back. Wide elastic waistband.","Emma String Underwear bottom Underwear All over pattern Black Dark Black UW Divided Divided Divided Basics Under-, Nightwear Thong briefs in cotton jersey with a low waist, lined gusset, wide sides and string back. Wide elastic waistband.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/060/0605092009.jpg
0763863001,0763863,SOLO BRAZILIAN,286,Underwear bottom,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,3937,UW,D,Divided,2,Divided,51,Divided Basics,1017,"Under-, Nightwear","Brazilian briefs in jersey with a high waist, lined gusset, high cut at the back and high-cut legs.","SOLO BRAZILIAN Underwear bottom Underwear Solid Black Dark Black UW Divided Divided Divided Basics Under-, Nightwear Brazilian briefs in jersey with a high waist, lined gusset, high cut at the back and high-cut legs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/076/0763863001.jpg
0691704002,0691704,VEGA STRAW HAT,-1,Unknown,Unknown,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,3945,Knit & Woven,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Hat in paper straw with a grosgrain band. Width of brim 8.5 cm.,VEGA STRAW HAT Unknown Unknown Solid Beige Medium Dusty Beige Knit & Woven Divided Divided Divided Accessories Accessories Hat in paper straw with a grosgrain band. Width of brim 8.5 cm.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/069/0691704002.jpg
0724906018,0724906,Boyfriend L.W,-1,Unknown,Unknown,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket low-rise jeans in washed denim with hard-worn details, a button fly and slightly wider, tapered legs.","Boyfriend L.W Unknown Unknown Denim Light Blue Dusty Light Blue Denim Trousers Divided Divided Ladies Denim Trousers Denim 5-pocket low-rise jeans in washed denim with hard-worn details, a button fly and slightly wider, tapered legs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/072/0724906018.jpg
0867968006,0867968,S. Skinny LW Epic,-1,Unknown,Unknown,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"5-pocket, low-rise jeans in washed, stretch denim with a zip fly and button and skinny legs. The cotton content of the jeans is partly recycled.","S. Skinny LW Epic Unknown Unknown Denim Blue Medium Dusty Blue Denim Trousers Divided Divided Ladies Denim Trousers Denim 5-pocket, low-rise jeans in washed, stretch denim with a zip fly and button and skinny legs. The cotton content of the jeans is partly recycled.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/086/0867968006.jpg
0740446001,0740446,Flirty Ida ring pk,79,Ring,Accessories,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal rings in various designs with decorative plastic stones.,Flirty Ida ring pk Ring Accessories Solid Beige Dusty Light Mole Jewellery Ladies Accessories Ladieswear Womens Small accessories Accessories Metal rings in various designs with decorative plastic stones.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/074/0740446001.jpg
0292453028,0292453,Flirty Chantal earring,70,Earring,Accessories,1010016,Solid,93,Dark Green,4,Dark,19,Green,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Earrings with plastic beads and tassels. Length 8.5 cm.,Flirty Chantal earring Earring Accessories Solid Dark Green Dark Green Jewellery Ladies Accessories Ladieswear Womens Small accessories Accessories Earrings with plastic beads and tassels. Length 8.5 cm.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/029/0292453028.jpg
0909558001,0909558,Class Vante hoop,70,Earring,Accessories,1010016,Solid,05,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,A pair of metal earrings.,Class Vante hoop Earring Accessories Solid Gold Bright Metal Jewellery Ladies Accessories Ladieswear Womens Small accessories Accessories A pair of metal earrings.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/090/0909558001.jpg
0712074001,0712074,Speed cross earring,70,Earring,Accessories,1010016,Solid,05,Gold,5,Bright,15,Metal,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Long metal earrings. Length 10 cm.,Speed cross earring Earring Accessories Solid Gold Bright Metal Jewellery Extended Ladies Accessories Ladieswear Womens Small accessories Accessories Long metal earrings. Length 10 cm.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/071/0712074001.jpg
0865240001,0865240,Flirty Silja earcuff,78,Other accessories,Accessories,1010016,Solid,05,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Six ear cuffs in various designs. Two with pearly plastic beads, two in metal decorated with plastic beads and two in metal decorated with sparkly glass stones. Can be worn on non-pierced ears. Size 1.3 cm.","Flirty Silja earcuff Other accessories Accessories Solid Gold Bright Metal Jewellery Ladies Accessories Ladieswear Womens Small accessories Accessories Six ear cuffs in various designs. Two with pearly plastic beads, two in metal decorated with plastic beads and two in metal decorated with sparkly glass stones. Can be worn on non-pierced ears. Size 1.3 cm.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/086/0865240001.jpg
0855077003,0855077,Scarf scrunchie v6,73,Hair string,Accessories,1010016,Solid,50,Other Pink,5,Bright,4,Pink,3420,Small Accessories Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Elasticated satin scrunchie with a scarf detail.,Scarf scrunchie v6 Hair string Accessories Solid Other Pink Bright Pink Small Accessories Extended Ladies Accessories Ladieswear Womens Small accessories Accessories Elasticated satin scrunchie with a scarf detail.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/085/0855077003.jpg
0865351001,0865351,Ruffle scrunchie,73,Hair string,Accessories,1010016,Solid,31,Light Orange,3,Light,3,Orange,3420,Small Accessories Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Large, elasticated fabric scrunchie. Diameter 16 cm.","Ruffle scrunchie Hair string Accessories Solid Light Orange Light Orange Small Accessories Extended Ladies Accessories Ladieswear Womens Small accessories Accessories Large, elasticated fabric scrunchie. Diameter 16 cm.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/086/0865351001.jpg
0853701001,0853701,Flirty Pricilla earring pk,70,Earring,Accessories,1010016,Solid,10,White,3,Light,9,White,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal earrings in various sizes and designs. One plain pair and five pairs decorated with pearly plastic beads. Length from 2 cm to 3.5 cm.,Flirty Pricilla earring pk Earring Accessories Solid White Light White Jewellery Extended Ladies Accessories Ladieswear Womens Small accessories Accessories Metal earrings in various sizes and designs. One plain pair and five pairs decorated with pearly plastic beads. Length from 2 cm to 3.5 cm.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/085/0853701001.jpg
0759140002,0759140,Flirty Jullan Earring(1),70,Earring,Accessories,1010016,Solid,05,Gold,5,Bright,15,Metal,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Earrings with a round, slightly curved metal disc at the top and a large, tear-shaped resin pendant. Length 6.5 cm.","Flirty Jullan Earring(1) Earring Accessories Solid Gold Bright Metal Jewellery Extended Ladies Accessories Ladieswear Womens Small accessories Accessories Earrings with a round, slightly curved metal disc at the top and a large, tear-shaped resin pendant. Length 6.5 cm.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/075/0759140002.jpg
0583410001,0583410,Maddox Straw Visor,76,Hat/brim,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,3519,Gloves/Hats,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Sun visor in paper straw with an adjustable hook and loop fastener at the back.,Maddox Straw Visor Hat/brim Accessories Solid Black Dark Black Gloves/Hats Ladies Accessories Ladieswear Womens Big accessories Accessories Sun visor in paper straw with an adjustable hook and loop fastener at the back.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/058/0583410001.jpg
0630675001,0630675,6p Claw,72,Hair clip,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Hair clips in coloured plastic.,6p Claw Hair clip Accessories Solid Black Dark Black Hair Accessories Ladies Accessories Ladieswear Womens Small accessories Accessories Hair clips in coloured plastic.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/063/0630675001.jpg
0525460001,0525460,Flirty Tokyo headband,74,Hair/alice band,Accessories,1010001,All over pattern,09,Black,4,Dark,5,Black,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Satin hairband with a knot detail at the front and covered elastic at the back.,Flirty Tokyo headband Hair/alice band Accessories All over pattern Black Dark Black Hair Accessories Ladies Accessories Ladieswear Womens Small accessories Accessories Satin hairband with a knot detail at the front and covered elastic at the back.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/052/0525460001.jpg
0669901003,0669901,Rossellini Scarf,80,Scarf,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,3409,Scarves,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Scarf in a soft rib knit. Size 45x160 cm.,Rossellini Scarf Scarf Accessories Solid Black Dark Black Scarves Ladies Accessories Ladieswear Womens Big accessories Accessories Scarf in a soft rib knit. Size 45x160 cm.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/066/0669901003.jpg
0608928002,0608928,SPEED Emerald Earring,70,Earring,Accessories,1010016,Solid,53,Dark Pink,4,Dark,4,Pink,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Metal earrings decorated with sparkly beads, pompoms and tassels.","SPEED Emerald Earring Earring Accessories Solid Dark Pink Dark Pink Jewellery Extended Ladies Accessories Ladieswear Womens Small accessories Accessories Metal earrings decorated with sparkly beads, pompoms and tassels.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/060/0608928002.jpg
0736002001,0736002,Flirty Faye necklace,77,Necklace,Accessories,1010016,Solid,05,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Multi-strand necklace of thin metal chains in various designs with two pendants. Adjustable length of approx. 42-50 cm.,Flirty Faye necklace Necklace Accessories Solid Gold Bright Metal Jewellery Ladies Accessories Ladieswear Womens Small accessories Accessories Multi-strand necklace of thin metal chains in various designs with two pendants. Adjustable length of approx. 42-50 cm.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/073/0736002001.jpg
0806631001,0806631,5p Nora mix clips,72,Hair clip,Accessories,1010016,Solid,11,Off White,1,Dusty Light,9,White,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Metal hair clips in various designs. Three with pearly plastic beads, one with sparkly plastic beads and one plain one. Length approx. 6 cm.","5p Nora mix clips Hair clip Accessories Solid Off White Dusty Light White Hair Accessories Ladies Accessories Ladieswear Womens Small accessories Accessories Metal hair clips in various designs. Three with pearly plastic beads, one with sparkly plastic beads and one plain one. Length approx. 6 cm.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/080/0806631001.jpg
0852933001,0852933,Cool Willow hoop,70,Earring,Accessories,1010016,Solid,05,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Hoop earrings in steel and recycled zinc. Size approx. 2.5 cm.,Cool Willow hoop Earring Accessories Solid Gold Bright Metal Jewellery Ladies Accessories Ladieswear Womens Small accessories Accessories Hoop earrings in steel and recycled zinc. Size approx. 2.5 cm.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/085/0852933001.jpg
0541758002,0541758,5p tie terry,73,Hair string,Accessories,1010012,Mixed solid/pattern,31,Light Orange,1,Dusty Light,3,Orange,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Hair elastics with a knot. Width 1.5 cm.,5p tie terry Hair string Accessories Mixed solid/pattern Light Orange Dusty Light Orange Hair Accessories Ladies Accessories Ladieswear Womens Small accessories Accessories Hair elastics with a knot. Width 1.5 cm.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/054/0541758002.jpg
0872277001,0872277,SC D2 - BULJONG sarong,80,Scarf,Accessories,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,2080,Studio Collection,A,Ladieswear,1,Ladieswear,82,Special Collections,1001,Unknown,Studio Collection. Sarong in a printed weave made from recycled polyester.,SC D2 - BULJONG sarong Scarf Accessories All over pattern Off White Dusty Light White Studio Collection Ladieswear Ladieswear Special Collections Unknown Studio Collection. Sarong in a printed weave made from recycled polyester.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/087/0872277001.jpg
0214844001,0214844,30p pins,72,Hair clip,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal hair grips. Length 5 cm.,30p pins Hair clip Accessories Solid Black Dark Black Hair Accessories Ladies Accessories Ladieswear Womens Small accessories Accessories Metal hair grips. Length 5 cm.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/021/0214844001.jpg
0557799002,0557799,Olga suede mittens,71,Gloves,Accessories,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3519,Gloves/Hats,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Suede mittens with a faux fur trim at the cuff. Lined.,Olga suede mittens Gloves Accessories Solid Light Beige Dusty Light Beige Gloves/Hats Ladies Accessories Ladieswear Womens Big accessories Accessories Suede mittens with a faux fur trim at the cuff. Lined.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/055/0557799002.jpg
0702657001,0702657,new carrie glove1,71,Gloves,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,3519,Gloves/Hats,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Fine-knit gloves in a soft wool blend with a decorative bow in imitation leather on the top.,new carrie glove1 Gloves Accessories Solid Black Dark Black Gloves/Hats Ladies Accessories Ladieswear Womens Big accessories Accessories Fine-knit gloves in a soft wool blend with a decorative bow in imitation leather on the top.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/070/0702657001.jpg
0769000001,0769000,W Josephine cardholder,84,Wallet,Accessories,1010026,Other structure,12,Light Beige,1,Dusty Light,11,Beige,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Card holder in grained imitation leather with a flap and button and four inner compartments. Size 1.5x7x10 cm.,W Josephine cardholder Wallet Accessories Other structure Light Beige Dusty Light Beige Bags Ladies Accessories Ladieswear Womens Big accessories Accessories Card holder in grained imitation leather with a flap and button and four inner compartments. Size 1.5x7x10 cm.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/076/0769000001.jpg
0656534001,0656534,Classic Card Minibag Keychain,78,Other accessories,Accessories,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,3419,Other items,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal keyring with an imitation leather card holder with a scalloped flap and press-stud. Size 7x10 cm.,Classic Card Minibag Keychain Other accessories Accessories Solid Light Pink Dusty Light Pink Other items Ladies Accessories Ladieswear Womens Small accessories Accessories Metal keyring with an imitation leather card holder with a scalloped flap and press-stud. Size 7x10 cm.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/065/0656534001.jpg
0887912002,0887912,Hannah padded cross bag,470,Cross-body bag,Bags,1010013,Other pattern,09,Black,4,Dark,5,Black,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Bag with a flap, zipped inner compartment and narrow, adjustable shoulder strap. Lined. Depth 10 cm. Height 17 cm. Width 24 cm.","Hannah padded cross bag Cross-body bag Bags Other pattern Black Dark Black Bags Ladies Accessories Ladieswear Womens Big accessories Accessories Bag with a flap, zipped inner compartment and narrow, adjustable shoulder strap. Lined. Depth 10 cm. Height 17 cm. Width 24 cm.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/088/0887912002.jpg
0848822001,0848822,TC - LAUNDRY MESH BAG 2-PACK,326,Side table,Furniture,1010016,Solid,10,White,3,Light,9,White,4920,Take care,A,Ladieswear,1,Ladieswear,97,Collaborations,1001,Unknown,Use these protective laundry bags when you wash your favourite garments in the washing machine. They will last longer! 2-pack. Size 40x50 cm.,TC - LAUNDRY MESH BAG 2-PACK Side table Furniture Solid White Light White Take care Ladieswear Ladieswear Collaborations Unknown Use these protective laundry bags when you wash your favourite garments in the washing machine. They will last longer! 2-pack. Size 40x50 cm.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/084/0848822001.jpg
0822348001,0822348,TC - DETERGENT COLOR,326,Side table,Furniture,1010019,Transparent,09,Black,4,Dark,5,Black,4920,Take care,A,Ladieswear,1,Ladieswear,97,Collaborations,1001,Unknown,"Concentrated, scented machine and hand wash laundry liquid that is impressive even at low temperatures. As an added bonus it will help to retain the colour of your clothes. For all types of laundry (30-90°C). Select 30°C to save energy (your laundry will be just as clean). Free from phosphates, zeolites and bleach. Made in a climate-neutral factory in Vadstena, Sweden. 9 washes (medium water). 500 ml. For contents and further information see www.hm.com/takecare.","TC - DETERGENT COLOR Side table Furniture Transparent Black Dark Black Take care Ladieswear Ladieswear Collaborations Unknown Concentrated, scented machine and hand wash laundry liquid that is impressive even at low temperatures. As an added bonus it will help to retain the colour of your clothes. For all types of laundry (30-90°C). Select 30°C to save energy (your laundry will be just as clean). Free from phosphates, zeolites and bleach. Made in a climate-neutral factory in Vadstena, Sweden. 9 washes (medium water). 500 ml. For contents and further information see www.hm.com/takecare.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/082/0822348001.jpg
0738103001,0738103,TC DETERGENT BLACK (1),326,Side table,Furniture,1010019,Transparent,09,Black,4,Dark,5,Black,4920,Take care,A,Ladieswear,1,Ladieswear,97,Collaborations,1001,Unknown,"Concentrated, scented machine and hand wash laundry liquid. Black is always in style! This liquid will retain the colour of your clothes while treating stains and cleaning them even at low temperatures. For all types of laundry (30-90°C). Select 30°C to save energy (your laundry will be just as clean). Free from phosphates, zeolites and bleach. Made in a climate-neutral factory in Vadstena, Sweden. 9 washes (medium water). 500 ml. For contents and further information see www.hm.com/takecare.","TC DETERGENT BLACK (1) Side table Furniture Transparent Black Dark Black Take care Ladieswear Ladieswear Collaborations Unknown Concentrated, scented machine and hand wash laundry liquid. Black is always in style! This liquid will retain the colour of your clothes while treating stains and cleaning them even at low temperatures. For all types of laundry (30-90°C). Select 30°C to save energy (your laundry will be just as clean). Free from phosphates, zeolites and bleach. Made in a climate-neutral factory in Vadstena, Sweden. 9 washes (medium water). 500 ml. For contents and further information see www.hm.com/takecare.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/073/0738103001.jpg
